Temp. level:    0.022     Acceptance ratio:    0.000     Current cost:        1.250
Temp. level:    0.022     Acceptance ratio:    0.000     Current cost:        1.250
Temp. level:    0.022     Acceptance ratio:    0.000     Current cost:        1.250
Temp. level:    0.022     Acceptance ratio:    0.000     Current cost:        1.250
Temp. level:    0.021     Acceptance ratio:    0.000     Current cost:        1.250
Temp. level:    0.021     Acceptance ratio:    0.000     Current cost:        1.250
Temp. level:    0.021     Acceptance ratio:    0.000     Current cost:        1.250
Temp. level:    0.021     Acceptance ratio:    0.000     Current cost:        1.250
Temp. level:    0.020     Acceptance ratio:    0.000     Current cost:        1.250
Temp. level:    0.020     Acceptance ratio:    0.000     Current cost:        1.250
Temp. level:    0.020     Acceptance ratio:    0.000     Current cost:        1.250
Temp. level:    0.020     Acceptance ratio:    0.000     Current cost:        1.250
Temp. level:    0.020     Acceptance ratio:    0.000     Current cost:        1.250
Temp. level:    0.019     Acceptance ratio:    0.000     Current cost:        1.250
Temp. level:    0.019     Acceptance ratio:    0.000     Current cost:        1.250
Temp. level:    0.019     Acceptance ratio:    0.000     Current cost:        1.234
Temp. level:    0.019     Acceptance ratio:    0.000     Current cost:        1.234
Temp. level:    0.019     Acceptance ratio:    0.000     Current cost:        1.234
Temp. level:    0.019     Acceptance ratio:    0.000     Current cost:        1.234
Temp. level:    0.018     Acceptance ratio:    0.000     Current cost:        1.234
